Station Name,Date/Time (LST),Year,Month,Day,Time (LST),Temp,Dew Point,Rel_H,Wind Dir,Wind Spd,Solar Radiation,,,ta,rh,dpT,ws,gws,wd,rsds,,dta,dws,drh
OTTAWA INTL A,2024-08-31 17:00,2024,8,31,17:00,22.6,22.6,100,20,6,285.2212028,,,24.80208333,76.70155,20.43996667,0.558333333,1.516666667,192.8833333,,,2.20208333,1.108333334,23.29845
OTTAWA INTL A,2024-08-31 18:00,2024,8,31,18:00,22.6,21.1,91,27,9,133.3486809,,,24.84323333,70.74255,19.14303333,0.325,1.091666667,260.2666667,,,2.24323333,2.175,20.25745
OTTAWA INTL A,2024-08-31 19:00,2024,8,31,19:00,21.5,20,91,23,6,18.10653498,,,22.82606667,66.89691667,16.34716667,0,0.033333333,279,,,1.32606667,1.666666667,24.10308333
OTTAWA INTL A,2024-08-31 20:00,2024,8,31,20:00,19.8,19.8,100,18,10,2.299519517,,,20.21606667,74.46361667,15.54615,0.016666667,0.091666667,279,,,0.41606667,2.761111111,25.53638333
OTTAWA INTL A,2024-08-31 21:00,2024,8,31,21:00,19.1,19.1,100,20,8,1.88440575,,,19.6993,76.10986667,15.38671667,0.141666667,0.458333333,233.9833333,,,0.5993,2.080555555,23.89013333
OTTAWA INTL A,2024-08-31 22:00,2024,8,31,22:00,18.2,18.2,100,20,8,1.69109465,,,20.42676667,80.99441667,17.07018333,0.575,1.458333333,166.25,,,2.22676667,1.647222222,19.00558333
OTTAWA INTL A,2024-08-31 23:00,2024,8,31,23:00,17.8,17.8,100,20,10,2.12357885,,,19.37716667,82.19245,16.27846667,0.183333333,0.733333333,206.0666667,,,1.57716667,2.594444445,17.80755
OTTAWA INTL A,2024-09-01 0:00,2024,9,1,0:00,17.4,17.4,100,20,7,1.553948183,,,18.38273333,84.48886667,15.73013333,0.5,1.275,206.15,,,0.98273333,1.444444444,15.51113333
OTTAWA INTL A,2024-09-01 1:00,2024,9,1,1:00,16.5,16.5,100,24,7,1.76398295,,,18.58725,80.84238333,15.24796667,0.316666667,1.366666667,213.0166667,,,2.08725,1.627777777,19.15761667
OTTAWA INTL A,2024-09-01 2:00,2024,9,1,2:00,15.8,15.8,100,20,9,1.648561667,,,17.64,84.01426667,14.9246,0.091666667,0.541666667,190.9,,,1.84,2.408333333,15.98573333
OTTAWA INTL A,2024-09-01 3:00,2024,9,1,3:00,15.3,15.3,100,19,10,1.769613767,,,17.22353333,85.37561667,14.76628333,0.783333333,1.475,170.6333333,,,1.92353333,1.994444445,14.62438333
OTTAWA INTL A,2024-09-01 4:00,2024,9,1,4:00,14.4,14.4,100,18,8,2.080015767,,,16.13456667,89.2095,14.36888333,0.391666667,1.025,156.7,,,1.73456667,1.830555555,10.7905
OTTAWA INTL A,2024-09-01 5:00,2024,9,1,5:00,14,14,100,17,8,1.60378985,,,15.57373333,90.98221667,14.1245,0.116666667,0.6,158.0333333,,,1.57373333,2.105555555,9.01778333
OTTAWA INTL A,2024-09-01 6:00,2024,9,1,6:00,14.1,14.1,100,18,7,14.69282743,,,14.94715,92.54785,13.76603333,0.275,1.108333333,159.3166667,,,0.84715,1.669444444,7.45215
OTTAWA INTL A,2024-09-01 7:00,2024,9,1,7:00,16.2,16.2,100,20,19,126.528634,,,16.42056667,86.72495,14.21095,0.608333333,1.683333333,160.0666667,,,0.22056667,4.669444445,13.27505
OTTAWA INTL A,2024-09-01 8:00,2024,9,1,8:00,18.5,18.5,100,19,16,181.744571,,,17.52656667,91.06813333,16.06411667,2.025,4.091666667,183.9333333,,,0.97343333,2.419444444,8.93186667
OTTAWA INTL A,2024-09-01 9:00,2024,9,1,9:00,21.3,19.3,88,19,24,483.2125362,,,21.19141667,79.36195,17.48555,1.525,3.425,194.4666667,,,0.10858333,5.141666667,8.63805
OTTAWA INTL A,2024-09-01 10:00,2024,9,1,10:00,22.6,19.1,80,21,21,541.3669972,,,23.04695,74.49433333,18.2868,1.791666667,3.808333333,199.2666667,,,0.44695,4.041666666,5.50566667
OTTAWA INTL A,2024-09-01 11:00,2024,9,1,11:00,23.1,18.4,74,23,30,269.4031905,,,23.75686667,70.78871667,18.15303333,1.791666667,3.975,218.9333333,,,0.65686667,6.541666666,3.21128333
OTTAWA INTL A,2024-09-01 12:00,2024,9,1,12:00,22.6,17.4,72,25,29,116.1744975,,,22.7582,71.30875,17.3155,1.491666667,3.491666667,252.2666667,,,0.1582,6.563888889,0.69125
OTTAWA INTL A,2024-09-01 13:00,2024,9,1,13:00,24,17.6,67,26,24,475.5865352,,,23.92738333,66.97288333,17.41271667,1.875,4.001666667,251.35,,,0.07261667,4.791666667,0.02711667
OTTAWA INTL A,2024-09-01 14:00,2024,9,1,14:00,22.9,15.7,63,29,30,646.1570018,,,23.45026667,61.46511667,15.6322,3.441666667,5.73,289.0833333,,,0.55026667,4.891666666,1.53488333
OTTAWA INTL A,2024-09-01 15:00,2024,9,1,15:00,23.5,12.6,50,29,32,562.8889328,,,23.98206667,55.50878333,14.54373333,2.925,5.008333333,296.2,,,0.48206667,5.963888889,5.50878333
OTTAWA INTL A,2024-09-01 16:00,2024,9,1,16:00,23.1,11.6,48,30,29,454.5450317,,,23.83473333,51.42386667,13.23008333,3.6,5.845,291.8666667,,,0.73473333,4.455555556,3.42386667
OTTAWA INTL A,2024-09-01 17:00,2024,9,1,17:00,21.6,11.9,53,32,30,224.3710149,,,21.96523333,55.71998333,12.71683333,3.083333333,5.016666667,302.4333333,,,0.36523333,5.25,2.71998333
OTTAWA INTL A,2024-09-01 18:00,2024,9,1,18:00,19.6,10.4,55,31,19,127.5971743,,,20.9047,56.61181667,11.97366667,2.091666667,3.666666667,314.0666667,,,1.3047,3.186111111,1.61181667
OTTAWA INTL A,2024-09-01 19:00,2024,9,1,19:00,18.1,10.2,60,32,19,16.30583173,,,19.00221667,59.18326667,10.86445,0.975,2.15,302.4333333,,,0.90221667,4.302777778,0.81673333
OTTAWA INTL A,2024-09-01 20:00,2024,9,1,20:00,16.6,10.5,67,33,9,2.099107417,,,17.21886667,64.95076667,10.5852,0.066666667,0.85,281.5166667,,,0.61886667,2.433333333,2.04923333
OTTAWA INTL A,2024-09-01 21:00,2024,9,1,21:00,15.6,10.2,70,34,8,1.898038933,,,15.48758333,72.04915,10.45295,0,0.075,287.0166667,,,0.11241667,2.222222222,2.04915
OTTAWA INTL A,2024-09-01 22:00,2024,9,1,22:00,14.1,10.8,80,31,9,1.93844085,,,14.90606667,76.82153333,10.88756667,0,0.033333333,293.9333333,,,0.80606667,2.5,3.17846667
OTTAWA INTL A,2024-09-01 23:00,2024,9,1,23:00,12.8,11.7,93,26,9,1.748870617,,,13.82106667,82.58473333,10.92183333,0,0,293,,,1.02106667,2.5,10.41526667
OTTAWA INTL A,2024-09-02 0:00,2024,9,2,0:00,11.2,11.2,100,26,7,1.6534345,,,13.38365,84.70241667,10.87448333,0.008333333,0.35,291.5166667,,,2.18365,1.936111111,15.29758333
OTTAWA INTL A,2024-09-02 1:00,2024,9,2,1:00,10.2,10.2,100,26,8,1.608537967,,,13.09715,86.44668333,10.89746667,0.125,0.833333333,281.0166667,,,2.89715,2.097222222,13.55331667
OTTAWA INTL A,2024-09-02 2:00,2024,9,2,2:00,9.3,9.3,100,27,10,1.664024983,,,12.59391667,87.13735,10.52471667,0.266666667,1.075,278.15,,,3.29391667,2.511111111,12.86265
OTTAWA INTL A,2024-09-02 3:00,2024,9,2,3:00,9.9,9.9,100,28,10,1.69129195,,,11.93983333,88.03015,10.033,0.183333333,0.958333333,273.4333333,,,2.03983333,2.594444445,11.96985
OTTAWA INTL A,2024-09-02 4:00,2024,9,2,4:00,11.2,11.2,100,29,11,1.727564833,,,11.7492,86.08596667,9.5119,0.375,1.283333333,286.6166667,,,0.5492,2.680555556,13.91403333
OTTAWA INTL A,2024-09-02 5:00,2024,9,2,5:00,10.7,10.7,100,30,16,1.618802417,,,11.38535,85.32685,9.022483333,1.391666667,2.766666667,294.3333333,,,0.68535,3.052777777,14.67315
OTTAWA INTL A,2024-09-02 6:00,2024,9,2,6:00,10.2,10.2,100,28,12,14.51959125,,,10.90785,85.33055,8.554066667,1.516666667,2.958333333,290.3,,,0.70785,1.816666666,14.66945
OTTAWA INTL A,2024-09-02 7:00,2024,9,2,7:00,11.6,9.2,85,31,23,137.2661626,,,11.64601667,82.1664,8.7158,1.675,3.2,290.9833333,,,0.04601667,4.713888889,2.8336
OTTAWA INTL A,2024-09-02 8:00,2024,9,2,8:00,12.7,7.5,70,30,26,331.3200042,,,12.79516667,75.20703333,8.51985,2.408333333,4.216666667,293.9166667,,,0.09516667,4.813888889,5.20703333
OTTAWA INTL A,2024-09-02 9:00,2024,9,2,9:00,13.3,6.6,64,30,29,404.8809566,,,13.2967,68.07383333,7.538283333,2.525,4.455,296.55,,,0.0033,5.530555556,4.07383333
OTTAWA INTL A,2024-09-02 10:00,2024,9,2,10:00,13.5,5.9,60,31,26,569.222914,,,14.11023333,60.9207,6.686533333,3.166666667,5.345,314.4,,,0.61023333,4.055555555,0.9207
OTTAWA INTL A,2024-09-02 11:00,2024,9,2,11:00,14.5,6.7,59,31,21,504.2711373,,,14.1649,59.93573333,6.509366667,2.683333333,4.685,294.1166667,,,0.3351,3.15,0.93573333
OTTAWA INTL A,2024-09-02 12:00,2024,9,2,12:00,14.8,6.1,56,31,26,657.1480602,,,15.02606667,58.00991667,6.837616667,2.65,4.66,297.9333333,,,0.22606667,4.572222222,2.00991667
OTTAWA INTL A,2024-09-02 13:00,2024,9,2,13:00,16.8,6.2,49,27,18,735.5785845,,,16.61073333,53.74493333,7.201316667,2.208333333,4.041666667,290.2833333,,,0.18926667,2.791666667,4.74493333
OTTAWA INTL A,2024-09-02 14:00,2024,9,2,14:00,17.9,5.5,44,28,20,774.9541818,,,17.7353,48.63781667,6.766233333,2.766666667,4.616666667,282.3166667,,,0.1647,2.788888889,4.63781667
OTTAWA INTL A,2024-09-02 15:00,2024,9,2,15:00,18.4,4.8,40,28,21,660.3936203,,,18.65113333,43.86341667,6.117383333,2.533333333,4.4,288.55,,,0.25113333,3.3,3.86341667
OTTAWA INTL A,2024-09-02 16:00,2024,9,2,16:00,18.8,4.6,39,30,21,465.5323967,,,18.9014,41.90525,5.685866667,2.841666667,4.76,282.85,,,0.1014,2.991666666,2.90525
OTTAWA INTL A,2024-09-02 17:00,2024,9,2,17:00,17.7,3.7,39,29,19,313.0188998,,,19.12556667,39.78598333,5.140416667,2.358333333,4.208333333,292.4,,,1.42556667,2.919444445,0.78598333
OTTAWA INTL A,2024-09-02 18:00,2024,9,2,18:00,16.6,3.4,41,31,22,124.9164352,,,18.2651,41.08486667,4.829216667,2.225,4.058333333,285.55,,,1.6651,3.886111111,0.08486667
OTTAWA INTL A,2024-09-02 19:00,2024,9,2,19:00,14.8,3.2,45,29,12,14.8382427,,,16.53498333,45.82803333,4.794666667,1.058333333,2.283333333,271.8,,,1.73498333,2.275,0.82803333
OTTAWA INTL A,2024-09-02 20:00,2024,9,2,20:00,12.3,4,57,27,11,1.8801312,,,14.61185,52.01055,4.878866667,0.125,0.858333333,266.7666667,,,2.31185,2.930555556,4.98945
OTTAWA INTL A,2024-09-02 21:00,2024,9,2,21:00,9.9,5,71,26,14,1.734092767,,,13.77643333,54.76678333,4.8445,0.375,1.233333333,272.6166667,,,3.87643333,3.513888889,16.23321667
OTTAWA INTL A,2024-09-02 22:00,2024,9,2,22:00,9.3,5.4,77,26,12,1.79270785,,,12.99465,59.80488333,5.371516667,0.191666667,0.983333333,270.5333333,,,3.69465,3.141666666,17.19511667
OTTAWA INTL A,2024-09-02 23:00,2024,9,2,23:00,8.2,5.3,82,26,10,1.618241667,,,12.51176667,62.73053333,5.608466667,0.475,1.3,275.1,,,4.31176667,2.302777778,19.26946667
OTTAWA INTL A,2024-09-03 0:00,2024,9,3,0:00,8.4,5.8,84,26,16,1.6385735,,,11.7918,66.87125,5.847983333,0.033333333,0.583333333,274.7833333,,,3.3918,4.411111111,17.12875
OTTAWA INTL A,2024-09-03 1:00,2024,9,3,1:00,8.7,5.5,81,26,14,1.604263483,,,11.61513333,69.34241667,6.201166667,0.108333333,0.95,260.8833333,,,2.91513333,3.780555556,11.65758333
OTTAWA INTL A,2024-09-03 2:00,2024,9,3,2:00,8.1,5.6,84,29,11,1.751348533,,,11.05248333,75.26688333,6.85245,0.208333333,1.083333333,273.9166667,,,2.95248333,2.847222223,8.73311667
OTTAWA INTL A,2024-09-03 3:00,2024,9,3,3:00,7.3,5.6,89,24,7,1.585906783,,,10.00658333,80.35868333,6.787783333,0.008333333,0.233333333,268.5166667,,,2.70658333,1.936111111,8.64131667
OTTAWA INTL A,2024-09-03 4:00,2024,9,3,4:00,6,5.7,98,22,8,1.26707245,,,10.53711667,77.86996667,6.844216667,0.2,1.15,260.1666667,,,4.53711667,2.022222222,20.13003333
OTTAWA INTL A,2024-09-03 5:00,2024,9,3,5:00,6.6,5.6,93,23,9,1.681702433,,,10.70936667,77.14191667,6.879033333,0.016666667,0.575,248.2666667,,,4.10936667,2.483333333,15.85808333
OTTAWA INTL A,2024-09-03 6:00,2024,9,3,6:00,7,6.6,97,20,7,12.31329233,,,10.40021667,78.45118333,6.824766667,0.208333333,0.891666667,262.8166667,,,3.40021667,1.736111111,18.54881667
OTTAWA INTL A,2024-09-03 7:00,2024,9,3,7:00,9.5,8,90,23,8,148.9548997,,,12.18868333,73.10825,7.518133333,0.475,1.558333333,258.35,,,2.68868333,1.747222222,16.89175
OTTAWA INTL A,2024-09-03 8:00,2024,9,3,8:00,13.6,8.3,70,28,16,328.1872344,,,14.235,67.80418333,8.381,0.991666667,2.291666667,261.1333333,,,0.635,3.452777777,2.19581667
OTTAWA INTL A,2024-09-03 9:00,2024,9,3,9:00,15.8,9.2,64,28,18,491.8168923,,,15.66996667,64.7224,9.0549,1.15,2.408333333,274.4166667,,,0.13003333,3.85,0.7224
OTTAWA INTL A,2024-09-03 10:00,2024,9,3,10:00,17.2,10.2,63,28,13,626.8481813,,,17.93018333,59.57798333,9.955283333,0.85,2.216666667,281.1166667,,,0.73018333,2.761111111,3.42201667
OTTAWA INTL A,2024-09-03 11:00,2024,9,3,11:00,19.4,12.1,62,26,12,726.3905632,,,19.70218333,55.41455,10.53093333,1.041666667,2.391666667,232.8333333,,,0.30218333,2.291666666,6.58545
OTTAWA INTL A,2024-09-03 12:00,2024,9,3,12:00,21.1,10,48,29,20,776.817228,,,20.55643333,54.34451667,11.03276667,1.541666667,3.225,258.1166667,,,0.54356667,4.013888889,6.34451667
OTTAWA INTL A,2024-09-03 13:00,2024,9,3,13:00,22,10,46,30,20,782.9833138,,,21.74513333,51.175,11.22741667,2,3.733333333,257.2333333,,,0.25486667,3.555555556,5.175
OTTAWA INTL A,2024-09-03 14:00,2024,9,3,14:00,22.6,9.8,44,27,15,710.7910115,,,22.69913333,46.7824,10.73813333,2.175,3.908333333,259.0666667,,,0.09913333,1.991666667,2.7824
OTTAWA INTL A,2024-09-03 15:00,2024,9,3,15:00,22.6,9.1,42,27,18,610.735788,,,23.4166,44.64465,10.69498333,2.108333333,3.783333333,263.2666667,,,0.8166,2.891666667,2.64465
OTTAWA INTL A,2024-09-03 16:00,2024,9,3,16:00,21.9,8.9,43,27,16,405.9954547,,,23.37726667,43.82921667,10.38673333,2.133333333,3.658333333,268.9666667,,,1.47726667,2.311111111,0.82921667
OTTAWA INTL A,2024-09-03 17:00,2024,9,3,17:00,22.5,9,42,27,17,291.2343873,,,23.47518333,41.82276667,9.776016667,2.125,3.6,272.3166667,,,0.97518333,2.597222222,0.17723333
OTTAWA INTL A,2024-09-03 18:00,2024,9,3,18:00,19.8,9.3,50,25,10,113.5766021,,,22.58113333,43.11198333,9.420316667,1.266666667,2.391666667,267.3333333,,,2.78113333,1.511111111,6.88801667
OTTAWA INTL A,2024-09-03 19:00,2024,9,3,19:00,18.5,8.9,53,21,6,12.58017647,,,20.53976667,48.59036667,9.325566667,0.075,0.391666667,256.5333333,,,2.03976667,1.591666667,4.40963333
OTTAWA INTL A,2024-09-03 20:00,2024,9,3,20:00,17.2,9.8,61,20,8,1.36883095,,,20.29085,49.29145,9.319283333,0.108333333,0.633333333,218.55,,,3.09085,2.113888889,11.70855
OTTAWA INTL A,2024-09-03 21:00,2024,9,3,21:00,16.4,10.1,66,20,10,2.149828083,,,20.2344,50.58535,9.6589,0.325,1.208333333,192.2166667,,,3.8344,2.452777778,15.41465
OTTAWA INTL A,2024-09-03 22:00,2024,9,3,22:00,14.5,10.4,76,21,11,2.193364083,,,18.98686667,57.08215,10.29946667,0.366666667,1.391666667,212.9166667,,,4.48686667,2.688888889,18.91785
OTTAWA INTL A,2024-09-03 23:00,2024,9,3,23:00,13.1,10.9,86,26,11,1.699049483,,,18.31373333,62.45558333,11.03138333,0.558333333,1.825,221.2833333,,,5.21373333,2.497222223,23.54441667
OTTAWA INTL A,2024-09-04 0:00,2024,9,4,0:00,12.7,11.5,92,20,10,1.952385883,,,17.4748,67.62271667,11.43051667,0.208333333,1.1,254.1,,,4.7748,2.569444445,24.37728333
OTTAWA INTL A,2024-09-04 1:00,2024,9,4,1:00,12.2,12.2,100,21,9,1.6516502,,,16.74308333,71.53471667,11.58646667,0.666666667,1.625,191.1333333,,,4.54308333,1.833333333,28.46528333
OTTAWA INTL A,2024-09-04 2:00,2024,9,4,2:00,11.7,11.7,100,20,8,2.073257183,,,15.63068333,76.11083333,11.449,0.525,1.225,179.8666667,,,3.93068333,1.697222222,23.88916667
OTTAWA INTL A,2024-09-04 3:00,2024,9,4,3:00,11.1,11.1,100,21,11,1.82224705,,,14.80661667,79.07516667,11.22961667,0.216666667,0.925,191.0166667,,,3.70661667,2.838888889,20.92483333
OTTAWA INTL A,2024-09-04 4:00,2024,9,4,4:00,10.9,10.9,100,21,10,1.660317617,,,14.27755,81.08006667,11.0921,0.6,1.583333333,188.45,,,3.37755,2.177777778,18.91993333
OTTAWA INTL A,2024-09-04 5:00,2024,9,4,5:00,11,11,100,21,10,1.594441167,,,13.59771667,83.6787,10.9015,0.05,0.6,190.3666667,,,2.59771667,2.727777778,16.3213
OTTAWA INTL A,2024-09-04 6:00,2024,9,4,6:00,11,11,100,20,5,11.26118913,,,12.73226667,88.15098333,10.83308333,0,0.016666667,178,,,1.73226667,1.388888889,11.84901667
OTTAWA INTL A,2024-09-04 7:00,2024,9,4,7:00,13.5,13.4,100,22,6,123.710879,,,15.37683333,78.2826,11.60573333,0.283333333,1.183333333,213.5833333,,,1.87683333,1.383333334,21.7174
OTTAWA INTL A,2024-09-04 8:00,2024,9,4,8:00,16.3,13,81,22,9,301.6544243,,,17.55555,69.20635,11.86391667,0.441666667,1.516666667,265.5666667,,,1.25555,2.058333333,11.79365
OTTAWA INTL A,2024-09-04 9:00,2024,9,4,9:00,18.9,13.9,73,18,10,466.6892382,,,20.3552,60.66116667,12.49856667,0.391666667,1.458333333,223.85,,,1.4552,2.386111111,12.33883333
OTTAWA INTL A,2024-09-04 10:00,2024,9,4,10:00,20.7,12.4,59,22,17,607.2098872,,,22.52426667,50.00546667,11.58355,0.716666667,2.008333333,230.7,,,1.82426667,4.005555555,8.99453333
OTTAWA INTL A,2024-09-04 11:00,2024,9,4,11:00,22.4,12.5,53,22,13,708.2606437,,,22.84463333,52.77371667,12.71163333,1.775,3.3,192.6166667,,,0.44463333,1.836111111,0.22628333
OTTAWA INTL A,2024-09-04 12:00,2024,9,4,12:00,23.8,11.9,47,21,18,763.2196347,,,24.09858333,48.61865,12.59873333,1.333333333,3.008333333,218.3,,,0.29858333,3.666666667,1.61865
OTTAWA INTL A,2024-09-04 13:00,2024,9,4,13:00,24.3,12.1,46,20,14,763.4660887,,,24.95188333,46.17085,12.59035,1.608333333,3.3,212.55,,,0.65188333,2.280555556,0.17085
OTTAWA INTL A,2024-09-04 14:00,2024,9,4,14:00,24.9,11.9,44,24,18,696.7297072,,,25.32758333,44.15016667,12.26071667,2.108333333,4.168333333,199.7333333,,,0.42758333,2.891666667,0.15016667
OTTAWA INTL A,2024-09-04 15:00,2024,9,4,15:00,24.5,12.4,46,20,20,585.6078975,,,25.58565,43.52666667,12.27816667,2.058333333,3.95,189.7833333,,,1.08565,3.497222223,2.47333333
OTTAWA INTL A,2024-09-04 16:00,2024,9,4,16:00,24,13.5,51,23,14,436.1966002,,,25.64638333,43.827,12.43673333,1.741666667,3.5,199,,,1.64638333,2.147222222,7.173
OTTAWA INTL A,2024-09-04 17:00,2024,9,4,17:00,22.7,13.4,55,20,17,278.2399868,,,25.20353333,48.46908333,13.56775,1.583333333,3.191666667,186.4,,,2.50353333,3.138888889,6.53091667
OTTAWA INTL A,2024-09-04 18:00,2024,9,4,18:00,20.8,13.4,62,19,11,127.2810992,,,23.66886667,53.53905,13.6977,2.641666667,4.66,176.9166667,,,2.86886667,0.413888889,8.46095
OTTAWA INTL A,2024-09-04 19:00,2024,9,4,19:00,18.8,12.7,67,20,10,13.83996847,,,22.14178333,53.42558333,12.2519,1.741666667,3.383333333,176.5833333,,,3.34178333,1.036111111,13.57441667
OTTAWA INTL A,2024-09-04 20:00,2024,9,4,20:00,17.2,11.3,68,21,9,2.252652033,,,20.79555,51.40775,10.41946667,1.366666667,3.016666667,180.8833333,,,3.59555,1.133333333,16.59225
OTTAWA INTL A,2024-09-04 21:00,2024,9,4,21:00,16,11.1,72,20,8,2.1185421,,,19.49976667,55.97448333,10.49638333,0.491666667,1.533333333,180.7333333,,,3.49976667,1.730555555,16.02551667
OTTAWA INTL A,2024-09-04 22:00,2024,9,4,22:00,15.4,10.8,74,19,4,1.801414583,,,18.30275,59.953,10.40763333,0.1,0.691666667,190.5,,,2.90275,1.011111111,14.047
OTTAWA INTL A,2024-09-04 23:00,2024,9,4,23:00,14.4,10.6,78,19,7,1.916260533,,,17.49623333,63.36903333,10.47783333,0.166666667,0.775,188.15,,,3.09623333,1.777777777,14.63096667
OTTAWA INTL A,2024-09-05 0:00,2024,9,5,0:00,13.5,10.1,80,18,7,1.87970315,,,16.60685,67.15213333,10.50185,0.183333333,0.741666667,148.05,,,3.10685,1.761111111,12.84786667
OTTAWA INTL A,2024-09-05 1:00,2024,9,5,1:00,13.1,10.3,83,18,9,1.759155983,,,15.57591667,71.61383333,10.47956667,0.083333333,0.658333333,154.6166667,,,2.47591667,2.416666667,11.38616667
OTTAWA INTL A,2024-09-05 2:00,2024,9,5,2:00,12,10.1,88,16,7,2.06066445,,,14.11535,78.10385,10.35795,0.083333333,0.458333333,136.9,,,2.11535,1.861111111,9.89615
OTTAWA INTL A,2024-09-05 3:00,2024,9,5,3:00,12,10.9,93,10,0,1.925709083,,,13.28921667,80.68065,10.04765,0.141666667,0.35,139.9,,,1.28921667,0.141666667,12.31935
OTTAWA INTL A,2024-09-05 4:00,2024,9,5,4:00,11.3,10.5,95,4,7,1.791771183,,,12.44525,85.605,10.11153333,0,0,142,,,1.14525,1.944444444,9.395
OTTAWA INTL A,2024-09-05 5:00,2024,9,5,5:00,11.2,11.2,100,16,9,1.714068483,,,12.39623333,86.08781667,10.14828333,0.008333333,0.125,142,,,1.19623333,2.491666667,13.91218333
OTTAWA INTL A,2024-09-05 6:00,2024,9,5,6:00,11,11,100,11,5,11.32042982,,,12.0721,86.72875,9.940583333,0,0.033333333,142.4166667,,,1.0721,1.388888889,13.27125
OTTAWA INTL A,2024-09-05 7:00,2024,9,5,7:00,13.8,13.8,100,15,4,113.689081,,,14.12058333,81.34751667,10.97048333,0.016666667,0.125,142.5666667,,,0.32058333,1.094444444,18.65248333
OTTAWA INTL A,2024-09-05 8:00,2024,9,5,8:00,16.7,14.7,88,16,9,293.5840298,,,16.26116667,77.12368333,12.26071667,0.241666667,1.083333333,119.7666667,,,0.43883333,2.258333333,10.87631667
OTTAWA INTL A,2024-09-05 9:00,2024,9,5,9:00,19.4,15.3,77,18,13,466.8679452,,,18.16005,73.22385,13.30576667,0.575,1.7,120.2666667,,,1.23995,3.036111111,3.77615
OTTAWA INTL A,2024-09-05 10:00,2024,9,5,10:00,21.4,16,71,21,12,611.9721448,,,21.2027,67.33583333,14.90931667,0.491666667,1.416666667,144.9333333,,,0.1973,2.841666666,3.66416667
OTTAWA INTL A,2024-09-05 11:00,2024,9,5,11:00,23.3,14.6,57,17,15,715.0121228,,,23.39868333,60.93586667,15.43948333,1.283333333,2.466666667,148.3833333,,,0.09868333,2.883333334,3.93586667
OTTAWA INTL A,2024-09-05 12:00,2024,9,5,12:00,24.5,12.9,48,19,17,773.874022,,,24.74381667,54.5749,14.96983333,1.641666667,3.166666667,157.4,,,0.24381667,3.080555555,6.5749
OTTAWA INTL A,2024-09-05 13:00,2024,9,5,13:00,24.9,12.9,47,15,22,772.6087995,,,25.2972,48.86928333,13.78245,2.683333333,4.466666667,151.8833333,,,0.3972,3.427777778,1.86928333
OTTAWA INTL A,2024-09-05 14:00,2024,9,5,14:00,25,13.4,48,16,15,698.1468083,,,25.68681667,46.24685,13.2964,2.683333333,4.541666667,157.2166667,,,0.68681667,1.483333334,1.75315
OTTAWA INTL A,2024-09-05 15:00,2024,9,5,15:00,25.2,12.7,45,17,21,599.047131,,,25.91813333,45.69166667,13.32196667,2.533333333,4.266666667,160.15,,,0.71813333,3.3,0.69166667
OTTAWA INTL A,2024-09-05 16:00,2024,9,5,16:00,24.9,12.2,44,18,17,453.6041802,,,26.16481667,44.20233333,13.03505,2.35,3.975,159.8666667,,,1.26481667,2.372222222,0.20233333
OTTAWA INTL A,2024-09-05 17:00,2024,9,5,17:00,24,13.4,51,18,10,274.6972777,,,25.79008333,44.76643333,12.88903333,2.058333333,3.675,166.2833333,,,1.79008333,0.719444445,6.23356667
OTTAWA INTL A,2024-09-05 18:00,2024,9,5,18:00,21.4,14.4,64,16,9,100.2356167,,,24.49751667,49.57533333,13.27175,1.283333333,2.6,155.3666667,,,3.09751667,1.216666667,14.42466667
OTTAWA INTL A,2024-09-05 19:00,2024,9,5,19:00,20.5,13.8,65,18,8,10.44019668,,,22.33593333,58.56215,13.83113333,0.291666667,0.991666667,126.1666667,,,1.83593333,1.930555555,6.43785
OTTAWA INTL A,2024-09-05 20:00,2024,9,5,20:00,17.4,13.7,79,14,6,2.1511134,,,20.76626667,64.13055,13.7538,0.041666667,0.633333333,133.9833333,,,3.36626667,1.625,14.86945
OTTAWA INTL A,2024-09-05 21:00,2024,9,5,21:00,15.9,14.3,90,16,4,1.836397583,,,19.16743333,70.60313333,13.71076667,0,0.041666667,137.6166667,,,3.26743333,1.111111111,19.39686667
OTTAWA INTL A,2024-09-05 22:00,2024,9,5,22:00,14.9,13.2,89,15,5,2.297233017,,,17.08406667,79.0309,13.43636667,0,0,138,,,2.18406667,1.388888889,9.9691
OTTAWA INTL A,2024-09-05 23:00,2024,9,5,23:00,13.1,12.7,98,11,12,1.887479533,,,16.23361667,80.72118333,12.9287,0.033333333,0.25,137.9,,,3.13361667,3.3,17.27881667
OTTAWA INTL A,2024-09-06 0:00,2024,9,6,0:00,14.5,13.1,91,15,14,2.078511817,,,15.78041667,76.34186667,11.64078333,0.483333333,1.283333333,125.2333333,,,1.28041667,3.405555556,14.65813333
OTTAWA INTL A,2024-09-06 1:00,2024,9,6,1:00,13.6,12.6,94,14,10,1.7112748,,,14.83741667,80.9863,11.61913333,0.308333333,0.858333333,121.2333333,,,1.23741667,2.469444445,13.0137
OTTAWA INTL A,2024-09-06 2:00,2024,9,6,2:00,13.6,13.1,97,15,13,1.805244733,,,13.92151667,85.68273333,11.57531667,0,0.241666667,96.26666667,,,0.32151667,3.611111111,11.31726667
